,trips,total_docks,year,month,weekday,max_temperature_f,mean_temperature_f,min_temperature_f,max_dew_point_f,mean_dew_point_f,min_dew_point_f,max_humidity,mean_humidity,min_humidity,max_sea_level_pressure_inches,mean_sea_level_pressure_inches,min_sea_level_pressure_inches,max_visibility_miles,mean_visibility_miles,min_visibility_miles,max_wind_Speed_mph,mean_wind_speed_mph,max_gust_speed_mph,precipitation_inches,cloud_cover,wind_dir_degrees,Fog,Fog-Rain,Normal,Rain,Rain-Thunderstorm,weekend
2372,6,117,2015,1,5,55.0,43.0,31.0,36.0,32.0,28.0,82.0,62.0,41.0,30.34,30.27,30.21,10.0,9.0,8.0,9.0,1.0,22.0,0.0,0.0,349.0,0,0,1,0,0,1
2378,2,117,2015,1,6,56.0,46.0,36.0,40.0,36.0,32.0,92.0,70.0,47.0,30.44,30.39,30.34,9.0,8.0,6.0,9.0,2.0,10.0,0.0,0.0,348.0,0,0,0,1,0,1
2381,25,117,2015,1,0,60.0,49.0,38.0,40.0,37.0,34.0,85.0,65.0,44.0,30.41,30.33,30.25,10.0,8.0,6.0,12.0,2.0,18.0,0.0,0.0,326.0,0,0,1,0,0,0
2389,35,117,2015,1,1,63.0,52.0,41.0,42.0,39.0,36.0,82.0,64.0,46.0,30.3,30.23,30.18,10.0,8.0,6.0,8.0,1.0,10.0,0.0,0.0,338.0,0,0,1,0,0,0
2394,35,117,2015,1,2,67.0,53.0,39.0,44.0,41.0,37.0,86.0,63.0,40.0,30.25,30.16,30.09,10.0,10.0,8.0,6.0,1.0,16.0,0.0,0.0,346.0,0,0,1,0,0,0
2398,35,117,2015,1,3,59.0,52.0,44.0,46.0,44.0,40.0,86.0,74.0,62.0,30.12,30.06,30.02,10.0,9.0,7.0,7.0,1.0,7.0,0.0,0.0,348.0,0,0,1,0,0,0
2402,27,117,2015,1,4,65.0,56.0,47.0,50.0,46.0,44.0,93.0,71.0,48.0,30.05,30.02,29.98,10.0,8.0,5.0,8.0,1.0,9.0,0.0,0.0,335.0,0,0,1,0,0,0
2405,2,117,2015,1,5,60.0,53.0,46.0,50.0,47.0,45.0,93.0,79.0,64.0,30.06,30.01,29.97,10.0,7.0,5.0,8.0,2.0,8.0,0.0,2.0,301.0,0,0,1,0,0,1
2413,7,117,2015,1,6,56.0,49.0,42.0,49.0,46.0,39.0,100.0,89.0,77.0,30.2,30.11,30.03,10.0,4.0,0.0,9.0,1.0,13.0,0.0,4.0,346.0,1,0,0,0,0,1
2418,36,117,2015,1,0,60.0,51.0,41.0,49.0,45.0,39.0,96.0,80.0,64.0,30.29,30.23,30.21,10.0,9.0,7.0,10.0,1.0,12.0,0.01,0.0,343.0,0,0,1,0,0,0
2421,46,117,2015,1,1,64.0,53.0,41.0,48.0,42.0,37.0,100.0,70.0,39.0,30.24,30.19,30.12,10.0,6.0,0.0,22.0,3.0,25.0,0.0,1.0,9.0,0,1,0,0,0,0
2426,27,117,2015,1,2,63.0,50.0,37.0,46.0,40.0,33.0,85.0,66.0,47.0,30.31,30.23,30.18,10.0,9.0,6.0,8.0,2.0,9.0,0.0,0.0,339.0,0,0,1,0,0,0
2430,25,117,2015,1,3,62.0,51.0,39.0,48.0,44.0,38.0,89.0,70.0,51.0,30.35,30.29,30.25,9.0,6.0,4.0,12.0,2.0,14.0,0.0,0.0,337.0,0,0,1,0,0,0
2439,26,117,2015,1,4,64.0,54.0,44.0,51.0,47.0,43.0,93.0,75.0,56.0,30.32,30.27,30.23,10.0,6.0,4.0,8.0,2.0,10.0,0.0,4.0,314.0,0,0,1,0,0,0
2442,5,117,2015,1,5,61.0,54.0,47.0,51.0,48.0,45.0,93.0,81.0,69.0,30.31,30.27,30.21,10.0,6.0,2.0,8.0,2.0,10.0,0.0,3.0,306.0,0,0,1,0,0,1
2444,7,117,2015,1,6,61.0,55.0,48.0,53.0,50.0,46.0,93.0,86.0,78.0,30.35,30.29,30.27,10.0,6.0,2.0,10.0,1.0,12.0,0.0,3.0,358.0,0,0,1,0,0,1
2450,13,117,2015,1,0,61.0,54.0,46.0,54.0,51.0,44.0,100.0,82.0,64.0,30.31,30.26,30.19,10.0,7.0,0.0,9.0,3.0,12.0,0.0,6.0,332.0,1,0,0,0,0,0
2455,27,117,2015,1,1,62.0,54.0,45.0,49.0,46.0,40.0,100.0,75.0,49.0,30.19,30.14,30.07,10.0,7.0,0.0,7.0,2.0,10.0,0.0,4.0,314.0,1,0,0,0,0,0
2460,27,117,2015,1,2,62.0,52.0,42.0,45.0,40.0,38.0,89.0,68.0,46.0,30.2,30.15,30.1,10.0,10.0,9.0,12.0,3.0,28.0,0.0,0.0,325.0,0,0,1,0,0,0
2467,29,117,2015,1,3,58.0,50.0,41.0,43.0,40.0,36.0,83.0,70.0,57.0,30.37,30.29,30.21,10.0,10.0,8.0,12.0,3.0,15.0,0.0,0.0,347.0,0,0,1,0,0,0
2470,26,117,2015,1,4,68.0,54.0,40.0,43.0,40.0,37.0,89.0,62.0,34.0,30.38,30.32,30.25,10.0,10.0,7.0,9.0,3.0,13.0,0.0,0.0,321.0,0,0,1,0,0,0
2475,14,117,2015,1,5,70.0,59.0,48.0,46.0,40.0,33.0,77.0,52.0,26.0,30.25,30.19,30.11,10.0,10.0,10.0,16.0,5.0,21.0,0.0,0.0,325.0,0,0,1,0,0,1
2479,3,117,2015,1,6,65.0,55.0,44.0,45.0,42.0,40.0,89.0,65.0,40.0,30.16,30.1,30.02,10.0,10.0,8.0,9.0,3.0,12.0,0.0,0.0,308.0,0,0,1,0,0,1
2483,44,117,2015,1,0,66.0,54.0,42.0,46.0,42.0,37.0,83.0,64.0,44.0,30.06,30.02,29.97,10.0,10.0,10.0,8.0,1.0,9.0,0.0,0.0,8.0,0,0,1,0,0,0
2489,39,117,2015,1,1,69.0,60.0,50.0,48.0,44.0,41.0,77.0,57.0,37.0,30.27,30.18,30.04,10.0,10.0,10.0,14.0,5.0,18.0,0.0,5.0,48.0,0,0,1,0,0,0
2497,34,117,2015,1,2,67.0,56.0,44.0,50.0,45.0,42.0,92.0,69.0,45.0,30.29,30.23,30.17,10.0,10.0,7.0,8.0,2.0,10.0,0.0,0.0,336.0,0,0,1,0,0,0
2500,26,117,2015,1,3,67.0,56.0,45.0,51.0,47.0,42.0,96.0,74.0,52.0,30.18,30.14,30.08,10.0,8.0,1.0,12.0,2.0,13.0,0.0,3.0,5.0,0,0,1,0,0,0
2503,30,117,2015,1,4,64.0,56.0,48.0,51.0,48.0,45.0,93.0,77.0,60.0,30.07,30.01,29.91,10.0,8.0,5.0,13.0,2.0,17.0,0.0,3.0,346.0,0,0,1,0,0,0
2510,5,117,2015,1,5,73.0,59.0,45.0,45.0,34.0,25.0,93.0,55.0,16.0,30.07,29.99,29.93,10.0,10.0,10.0,9.0,2.0,13.0,0.0,0.0,286.0,0,0,1,0,0,1
2513,14,117,2015,2,6,66.0,53.0,40.0,47.0,40.0,31.0,83.0,59.0,34.0,30.18,30.14,30.07,10.0,10.0,10.0,12.0,1.0,15.0,0.0,0.0,345.0,0,0,1,0,0,1
2517,40,117,2015,2,0,69.0,57.0,44.0,48.0,45.0,40.0,82.0,66.0,49.0,30.21,30.15,30.09,10.0,9.0,6.0,9.0,2.0,10.0,0.0,0.0,340.0,0,0,1,0,0,0
2525,45,117,2015,2,1,71.0,60.0,48.0,51.0,48.0,44.0,86.0,67.0,47.0,30.14,30.1,30.06,10.0,8.0,4.0,10.0,1.0,12.0,0.0,0.0,347.0,0,0,1,0,0,0
2529,33,117,2015,2,2,65.0,56.0,47.0,53.0,49.0,44.0,93.0,78.0,63.0,30.1,30.06,30.03,10.0,9.0,5.0,12.0,2.0,16.0,0.0,0.0,328.0,0,0,1,0,0,0
2533,25,117,2015,2,3,65.0,57.0,49.0,50.0,47.0,45.0,89.0,72.0,55.0,30.07,29.99,29.92,10.0,10.0,9.0,17.0,6.0,28.0,0.0,0.0,162.0,0,0,1,0,0,0
2536,14,117,2015,2,4,64.0,62.0,59.0,58.0,54.0,43.0,90.0,71.0,51.0,29.95,29.88,29.84,10.0,7.0,2.0,26.0,14.0,36.0,1.3,6.0,143.0,0,0,0,1,0,0
2539,2,117,2015,2,5,69.0,64.0,58.0,61.0,57.0,54.0,90.0,79.0,68.0,30.09,30.04,29.97,10.0,7.0,1.0,15.0,5.0,25.0,0.37,6.0,142.0,0,0,0,1,0,1
2549,35,117,2015,2,0,67.0,60.0,52.0,54.0,50.0,46.0,86.0,69.0,52.0,30.28,30.22,30.08,10.0,10.0,10.0,16.0,5.0,24.0,0.0,3.0,266.0,0,0,1,0,0,0
2553,29,117,2015,2,1,64.0,55.0,45.0,47.0,45.0,42.0,93.0,72.0,51.0,30.24,30.18,30.1,10.0,10.0,10.0,17.0,3.0,22.0,0.01,0.0,323.0,0,0,1,0,0,0
2558,34,117,2015,2,2,68.0,56.0,43.0,49.0,45.0,41.0,89.0,67.0,45.0,30.2,30.16,30.12,10.0,10.0,10.0,9.0,2.0,12.0,0.0,0.0,317.0,0,0,1,0,0,0
2565,37,117,2015,2,3,73.0,60.0,47.0,53.0,49.0,45.0,86.0,65.0,44.0,30.23,30.18,30.14,10.0,10.0,10.0,9.0,2.0,12.0,0.0,0.0,346.0,0,0,1,0,0,0
2568,20,117,2015,2,4,75.0,62.0,48.0,55.0,49.0,45.0,89.0,68.0,46.0,30.18,30.12,30.07,10.0,10.0,10.0,10.0,1.0,13.0,0.0,0.0,351.0,0,0,1,0,0,0
2572,9,117,2015,2,5,72.0,60.0,47.0,55.0,50.0,44.0,93.0,73.0,53.0,30.14,30.08,30.04,10.0,10.0,10.0,9.0,2.0,15.0,0.0,0.0,347.0,0,0,1,0,0,1
2579,4,117,2015,2,6,75.0,60.0,45.0,54.0,45.0,41.0,82.0,57.0,31.0,30.07,30.03,29.98,10.0,10.0,10.0,8.0,2.0,10.0,0.0,0.0,351.0,0,0,1,0,0,1
2583,10,117,2015,2,0,72.0,60.0,47.0,54.0,48.0,41.0,93.0,67.0,41.0,30.06,30.01,29.96,10.0,9.0,6.0,13.0,4.0,14.0,0.0,1.0,354.0,0,0,1,0,0,0
2589,37,117,2015,2,1,57.0,56.0,54.0,53.0,51.0,47.0,89.0,83.0,77.0,30.2,30.14,30.06,10.0,7.0,4.0,9.0,4.0,12.0,0.0,8.0,353.0,0,0,1,0,0,0
2595,43,117,2015,2,2,64.0,58.0,52.0,52.0,49.0,46.0,93.0,78.0,63.0,30.25,30.19,30.13,10.0,10.0,10.0,10.0,2.0,15.0,0.0,4.0,349.0,0,0,1,0,0,0
2597,25,117,2015,2,3,64.0,58.0,52.0,52.0,51.0,50.0,93.0,78.0,63.0,30.18,30.13,30.06,10.0,8.0,3.0,9.0,2.0,13.0,0.0,5.0,11.0,0,0,1,0,0,0
2602,33,117,2015,2,4,71.0,62.0,52.0,54.0,50.0,46.0,93.0,69.0,44.0,30.1,30.03,29.95,10.0,8.0,3.0,10.0,2.0,14.0,0.0,3.0,351.0,0,0,1,0,0,0
2608,3,117,2015,2,5,71.0,59.0,46.0,50.0,46.0,39.0,86.0,60.0,33.0,29.99,29.92,29.85,10.0,10.0,10.0,15.0,3.0,20.0,0.0,1.0,3.0,0,0,1,0,0,1
2611,7,117,2015,2,6,66.0,57.0,48.0,49.0,38.0,24.0,86.0,56.0,26.0,29.91,29.87,29.84,10.0,10.0,8.0,20.0,7.0,25.0,0.0,1.0,3.0,0,0,1,0,0,1
2613,33,117,2015,2,0,62.0,54.0,46.0,30.0,24.0,19.0,46.0,35.0,23.0,30.25,30.08,29.91,10.0,10.0,10.0,23.0,9.0,28.0,0.0,0.0,11.0,0,0,1,0,0,0
2620,37,117,2015,2,1,67.0,53.0,38.0,44.0,31.0,18.0,70.0,43.0,16.0,30.38,30.32,30.27,10.0,10.0,10.0,13.0,3.0,16.0,0.0,0.0,343.0,0,0,1,0,0,0
2624,29,117,2015,2,2,66.0,53.0,39.0,50.0,42.0,32.0,83.0,60.0,37.0,30.32,30.22,30.11,10.0,10.0,10.0,17.0,4.0,21.0,0.0,0.0,1.0,0,0,1,0,0,0
2628,38,117,2015,2,3,69.0,57.0,45.0,52.0,46.0,42.0,93.0,69.0,45.0,30.11,30.03,29.94,10.0,10.0,10.0,17.0,4.0,20.0,0.0,0.0,348.0,0,0,1,0,0,0
2633,24,117,2015,2,4,63.0,58.0,52.0,50.0,46.0,41.0,83.0,67.0,51.0,29.94,29.86,29.78,10.0,10.0,10.0,17.0,8.0,28.0,0.0,3.0,294.0,0,0,1,0,0,0
2643,3,117,2015,3,6,64.0,52.0,40.0,46.0,40.0,36.0,100.0,68.0,36.0,30.02,29.97,29.92,10.0,10.0,10.0,13.0,4.0,16.0,0.0,0.0,340.0,0,0,1,0,0,1
2648,38,117,2015,3,0,61.0,52.0,42.0,45.0,41.0,37.0,83.0,65.0,46.0,30.01,29.88,29.82,10.0,10.0,10.0,12.0,4.0,15.0,0.05,2.0,191.0,0,0,0,1,0,0
2655,32,117,2015,3,1,64.0,53.0,41.0,49.0,44.0,39.0,89.0,69.0,48.0,30.08,30.03,29.98,10.0,10.0,10.0,15.0,4.0,17.0,0.0,0.0,351.0,0,0,1,0,0,0
2658,30,117,2015,3,2,67.0,55.0,43.0,46.0,39.0,32.0,89.0,59.0,28.0,30.25,30.15,30.06,10.0,10.0,10.0,8.0,3.0,10.0,0.0,0.0,5.0,0,0,1,0,0,0
2661,30,117,2015,3,3,71.0,57.0,43.0,45.0,39.0,37.0,76.0,54.0,31.0,30.36,30.3,30.25,10.0,10.0,10.0,9.0,3.0,12.0,0.0,0.0,333.0,0,0,1,0,0,0
2670,21,117,2015,3,4,73.0,58.0,42.0,49.0,42.0,37.0,76.0,56.0,35.0,30.32,30.24,30.16,10.0,10.0,10.0,12.0,3.0,14.0,0.0,0.0,1.0,0,0,1,0,0,0
2673,9,117,2015,3,5,74.0,59.0,44.0,51.0,43.0,36.0,77.0,55.0,33.0,30.15,30.09,30.01,10.0,10.0,10.0,10.0,3.0,14.0,0.0,0.0,338.0,0,0,1,0,0,1
2678,6,117,2015,3,6,68.0,60.0,51.0,52.0,49.0,46.0,89.0,69.0,48.0,30.14,30.07,30.0,10.0,9.0,6.0,13.0,5.0,17.0,0.0,3.0,339.0,0,0,1,0,0,1
2684,27,117,2015,3,0,69.0,60.0,51.0,53.0,50.0,48.0,89.0,72.0,55.0,30.09,30.02,29.94,10.0,10.0,7.0,10.0,3.0,13.0,0.0,3.0,350.0,0,0,1,0,0,0
2688,39,117,2015,3,1,67.0,59.0,51.0,54.0,52.0,48.0,93.0,80.0,67.0,30.03,29.96,29.93,10.0,8.0,3.0,17.0,4.0,22.0,0.0,3.0,347.0,0,0,1,0,0,0
2693,30,117,2015,3,2,70.0,62.0,54.0,54.0,52.0,46.0,93.0,69.0,45.0,30.27,30.13,30.02,10.0,9.0,4.0,20.0,6.0,22.0,0.08,6.0,6.0,0,0,0,1,0,0
2696,32,117,2015,3,3,73.0,62.0,51.0,53.0,50.0,46.0,89.0,69.0,49.0,30.3,30.23,30.15,10.0,10.0,10.0,14.0,4.0,16.0,0.0,2.0,305.0,0,0,1,0,0,0
2702,28,117,2015,3,4,76.0,63.0,50.0,55.0,51.0,48.0,86.0,62.0,38.0,30.2,30.15,30.08,10.0,10.0,10.0,14.0,3.0,17.0,0.0,0.0,342.0,0,0,1,0,0,0
2706,14,117,2015,3,5,83.0,69.0,54.0,59.0,53.0,40.0,86.0,60.0,33.0,30.14,30.06,29.97,10.0,10.0,10.0,12.0,3.0,14.0,0.0,0.0,5.0,0,0,1,0,0,1
2711,7,117,2015,3,6,74.0,66.0,57.0,53.0,43.0,37.0,58.0,45.0,31.0,30.1,30.04,30.0,10.0,10.0,10.0,23.0,7.0,25.0,0.0,0.0,11.0,0,0,1,0,0,1
2717,37,117,2015,3,0,72.0,63.0,53.0,52.0,46.0,40.0,69.0,57.0,44.0,30.07,30.04,30.01,10.0,10.0,10.0,14.0,3.0,22.0,0.0,0.0,334.0,0,0,1,0,0,0
2721,33,117,2015,3,1,68.0,60.0,52.0,53.0,48.0,42.0,86.0,64.0,42.0,30.16,30.1,30.05,10.0,10.0,10.0,18.0,7.0,22.0,0.0,0.0,334.0,0,0,1,0,0,0
2726,33,117,2015,3,2,71.0,60.0,48.0,52.0,47.0,42.0,80.0,60.0,40.0,30.1,30.06,30.01,10.0,10.0,10.0,18.0,5.0,22.0,0.0,0.0,345.0,0,0,1,0,0,0
2730,34,117,2015,3,3,78.0,64.0,49.0,53.0,48.0,39.0,83.0,55.0,27.0,30.09,30.06,30.0,10.0,10.0,10.0,15.0,4.0,18.0,0.0,0.0,344.0,0,0,1,0,0,0
2736,25,117,2015,3,4,70.0,60.0,49.0,50.0,46.0,41.0,80.0,58.0,36.0,30.19,30.12,30.06,10.0,10.0,10.0,18.0,4.0,22.0,0.0,0.0,348.0,0,0,1,0,0,0
2743,8,117,2015,3,5,71.0,61.0,50.0,54.0,50.0,43.0,86.0,67.0,47.0,30.2,30.16,30.11,10.0,10.0,10.0,17.0,5.0,22.0,0.0,2.0,340.0,0,0,1,0,0,1
2746,8,117,2015,3,6,69.0,62.0,55.0,55.0,50.0,45.0,86.0,67.0,48.0,30.22,30.17,30.14,10.0,10.0,5.0,18.0,6.0,24.0,0.03,5.0,205.0,0,0,0,1,0,1
2751,33,117,2015,3,0,65.0,59.0,53.0,52.0,47.0,37.0,93.0,69.0,44.0,30.33,30.27,30.22,10.0,10.0,10.0,24.0,7.0,28.0,0.0,3.0,328.0,0,0,0,1,0,0
2757,38,117,2015,3,1,67.0,59.0,50.0,53.0,48.0,42.0,77.0,68.0,58.0,30.33,30.29,30.24,10.0,10.0,10.0,17.0,7.0,21.0,0.0,2.0,341.0,0,0,1,0,0,0
2762,34,117,2015,3,2,74.0,62.0,50.0,54.0,50.0,47.0,89.0,65.0,41.0,30.27,30.22,30.16,10.0,10.0,10.0,15.0,5.0,17.0,0.0,0.0,333.0,0,0,1,0,0,0
2766,33,117,2015,3,3,84.0,68.0,52.0,58.0,52.0,47.0,89.0,61.0,33.0,30.19,30.13,30.06,10.0,10.0,10.0,12.0,3.0,13.0,0.0,0.0,355.0,0,0,1,0,0,0
2771,29,117,2015,3,4,67.0,61.0,55.0,56.0,53.0,48.0,93.0,81.0,68.0,30.2,30.15,30.1,10.0,10.0,10.0,20.0,7.0,23.0,0.0,0.0,336.0,0,0,1,0,0,0
2775,9,117,2015,3,5,78.0,64.0,50.0,53.0,49.0,45.0,89.0,61.0,32.0,30.21,30.15,30.08,10.0,10.0,10.0,16.0,5.0,21.0,0.0,0.0,346.0,0,0,1,0,0,1
2778,12,117,2015,3,6,77.0,62.0,47.0,54.0,50.0,45.0,83.0,60.0,36.0,30.14,30.09,30.02,10.0,10.0,10.0,17.0,3.0,21.0,0.0,0.0,342.0,0,0,1,0,0,1
2784,39,117,2015,3,0,67.0,59.0,51.0,54.0,49.0,44.0,83.0,64.0,45.0,30.12,30.07,30.03,10.0,10.0,10.0,23.0,6.0,25.0,0.0,0.0,343.0,0,0,1,0,0,0
2790,31,117,2015,3,1,68.0,59.0,50.0,50.0,43.0,37.0,77.0,57.0,37.0,30.21,30.17,30.12,10.0,10.0,10.0,18.0,8.0,28.0,0.0,1.0,311.0,0,0,1,0,0,0
2795,31,117,2015,4,2,66.0,57.0,47.0,41.0,37.0,32.0,61.0,48.0,34.0,30.22,30.16,30.11,10.0,10.0,10.0,21.0,7.0,24.0,0.0,0.0,304.0,0,0,1,0,0,0
2798,37,117,2015,4,3,70.0,58.0,45.0,41.0,33.0,25.0,71.0,46.0,20.0,30.22,30.18,30.14,10.0,10.0,10.0,16.0,5.0,22.0,0.0,0.0,315.0,0,0,1,0,0,0
2806,25,117,2015,4,4,69.0,57.0,44.0,48.0,36.0,26.0,66.0,46.0,25.0,30.24,30.18,30.12,10.0,10.0,10.0,20.0,5.0,23.0,0.0,0.0,344.0,0,0,1,0,0,0
2811,8,117,2015,4,5,67.0,55.0,43.0,44.0,37.0,33.0,71.0,51.0,31.0,30.14,30.07,30.01,10.0,10.0,10.0,23.0,7.0,26.0,0.0,0.0,325.0,0,0,1,0,0,1
2815,14,117,2015,4,6,62.0,53.0,44.0,46.0,39.0,35.0,76.0,58.0,39.0,30.01,29.95,29.92,10.0,10.0,7.0,18.0,5.0,24.0,0.03,2.0,246.0,0,0,0,1,0,1
2818,39,117,2015,4,0,63.0,52.0,41.0,43.0,37.0,33.0,76.0,55.0,34.0,30.0,29.95,29.88,10.0,10.0,10.0,15.0,7.0,20.0,0.0,1.0,153.0,0,0,1,0,0,0
2825,33,117,2015,4,1,61.0,55.0,48.0,50.0,43.0,37.0,93.0,68.0,42.0,30.09,29.92,29.81,10.0,8.0,2.0,18.0,7.0,28.0,0.57,4.0,216.0,0,0,0,1,0,0
2829,35,117,2015,4,2,64.0,56.0,48.0,44.0,42.0,39.0,66.0,55.0,43.0,30.2,30.14,30.09,10.0,10.0,10.0,15.0,5.0,20.0,0.0,3.0,313.0,0,0,1,0,0,0
2836,23,117,2015,4,3,69.0,57.0,45.0,46.0,41.0,35.0,82.0,57.0,32.0,30.11,30.03,29.95,10.0,10.0,10.0,15.0,4.0,18.0,0.0,0.0,344.0,0,0,1,0,0,0
2839,42,117,2015,4,4,68.0,58.0,47.0,47.0,43.0,36.0,80.0,61.0,42.0,30.09,30.04,30.0,10.0,10.0,10.0,17.0,6.0,21.0,0.0,0.0,352.0,0,0,1,0,0,0
2844,13,117,2015,4,5,72.0,60.0,47.0,50.0,44.0,36.0,83.0,61.0,38.0,30.11,30.07,30.03,10.0,10.0,10.0,20.0,5.0,23.0,0.0,0.0,341.0,0,0,1,0,0,1
2847,2,117,2015,4,6,76.0,62.0,48.0,52.0,47.0,44.0,83.0,58.0,33.0,30.07,30.03,29.96,10.0,10.0,10.0,15.0,5.0,18.0,0.0,0.0,350.0,0,0,1,0,0,1
2852,38,117,2015,4,0,67.0,60.0,52.0,50.0,47.0,39.0,83.0,63.0,42.0,30.19,30.1,30.03,10.0,10.0,10.0,24.0,8.0,28.0,0.0,2.0,334.0,0,0,1,0,0,0
2857,35,117,2015,4,1,65.0,57.0,48.0,45.0,34.0,26.0,66.0,45.0,24.0,30.36,30.28,30.19,10.0,10.0,10.0,17.0,9.0,23.0,0.0,0.0,309.0,0,0,1,0,0,0
2861,38,117,2015,4,2,73.0,61.0,49.0,43.0,36.0,31.0,66.0,44.0,22.0,30.25,30.13,30.02,10.0,10.0,10.0,15.0,5.0,21.0,0.0,0.0,311.0,0,0,1,0,0,0
2867,30,117,2015,4,3,80.0,66.0,51.0,42.0,33.0,26.0,50.0,33.0,16.0,30.09,30.03,29.97,10.0,10.0,10.0,13.0,5.0,18.0,0.0,0.0,337.0,0,0,1,0,0,0
2871,30,117,2015,4,4,75.0,63.0,51.0,51.0,43.0,33.0,83.0,52.0,21.0,30.11,30.07,30.02,10.0,10.0,10.0,16.0,6.0,20.0,0.0,0.0,339.0,0,0,1,0,0,0
2879,3,117,2015,4,5,71.0,62.0,53.0,54.0,50.0,46.0,86.0,67.0,47.0,30.08,30.02,29.94,10.0,9.0,6.0,16.0,5.0,18.0,0.0,2.0,334.0,0,0,1,0,0,1
2880,5,117,2015,4,6,67.0,60.0,52.0,54.0,51.0,47.0,93.0,76.0,58.0,30.0,29.95,29.9,10.0,10.0,8.0,18.0,7.0,22.0,0.0,4.0,2.0,0,0,1,0,0,1
2886,33,117,2015,4,0,65.0,60.0,54.0,52.0,51.0,48.0,86.0,75.0,63.0,29.92,29.89,29.85,10.0,10.0,10.0,18.0,7.0,22.0,0.0,4.0,6.0,0,0,1,0,0,0
2891,37,117,2015,4,1,67.0,61.0,54.0,50.0,47.0,46.0,83.0,68.0,52.0,29.93,29.89,29.86,10.0,10.0,10.0,17.0,5.0,21.0,0.0,6.0,277.0,0,0,1,0,0,0
2898,25,117,2015,4,2,70.0,60.0,50.0,52.0,48.0,45.0,83.0,68.0,52.0,29.92,29.88,29.86,10.0,10.0,10.0,18.0,6.0,22.0,0.0,2.0,45.0,0,0,1,0,0,0
2901,33,117,2015,4,3,70.0,62.0,53.0,51.0,47.0,42.0,77.0,63.0,48.0,29.94,29.89,29.85,10.0,10.0,10.0,18.0,6.0,26.0,0.0,4.0,92.0,0,0,1,0,0,0
2905,31,117,2015,4,4,67.0,59.0,50.0,49.0,42.0,34.0,77.0,56.0,34.0,30.05,30.01,29.94,10.0,10.0,10.0,17.0,7.0,23.0,0.0,2.0,272.0,0,0,1,0,0,0
2909,3,117,2015,4,5,64.0,58.0,52.0,54.0,48.0,38.0,93.0,71.0,48.0,30.1,29.99,29.91,10.0,10.0,5.0,18.0,7.0,22.0,0.28,4.0,301.0,0,0,0,1,0,1
2914,5,117,2015,4,6,72.0,60.0,48.0,50.0,43.0,35.0,80.0,57.0,33.0,30.18,30.12,30.08,10.0,10.0,10.0,20.0,7.0,25.0,0.0,0.0,350.0,0,0,1,0,0,1
2918,25,117,2015,4,0,85.0,69.0,52.0,57.0,50.0,47.0,86.0,58.0,29.0,30.08,30.02,29.94,10.0,10.0,10.0,20.0,7.0,23.0,0.0,0.0,350.0,0,0,1,0,0,0
2922,30,117,2015,4,1,75.0,65.0,54.0,53.0,51.0,49.0,93.0,70.0,47.0,30.08,30.05,30.02,10.0,10.0,10.0,21.0,8.0,23.0,0.0,3.0,10.0,0,0,1,0,0,0
2928,43,117,2015,4,2,84.0,70.0,55.0,53.0,51.0,49.0,77.0,55.0,32.0,30.05,30.0,29.92,10.0,10.0,9.0,16.0,6.0,21.0,0.0,1.0,9.0,0,0,1,0,0,0
2935,32,117,2015,4,3,99.0,74.0,57.0,51.0,46.0,40.0,72.0,44.0,15.0,29.91,29.85,29.78,10.0,10.0,9.0,10.0,4.0,13.0,0.0,0.0,338.0,0,0,1,0,0,0
2955,43,117,2015,5,0,64.0,58.0,53.0,48.0,45.0,44.0,71.0,62.0,52.0,30.01,29.98,29.94,10.0,10.0,10.0,17.0,7.0,25.0,0.0,4.0,313.0,0,0,1,0,0,0
2959,45,117,2015,5,1,68.0,59.0,50.0,48.0,43.0,40.0,80.0,60.0,40.0,30.0,29.96,29.92,10.0,10.0,10.0,17.0,6.0,24.0,0.0,0.0,257.0,0,0,1,0,0,0
2963,38,117,2015,5,2,70.0,59.0,48.0,51.0,44.0,38.0,86.0,62.0,37.0,29.95,29.88,29.82,10.0,10.0,10.0,22.0,7.0,26.0,0.0,1.0,298.0,0,0,1,0,0,0
2967,29,117,2015,5,3,62.0,56.0,49.0,48.0,45.0,38.0,86.0,65.0,44.0,29.83,29.79,29.76,10.0,10.0,6.0,12.0,4.0,16.0,0.04,3.0,147.0,0,0,0,1,0,0
2972,24,117,2015,5,4,71.0,60.0,49.0,52.0,48.0,45.0,83.0,64.0,45.0,30.05,29.9,29.78,10.0,10.0,10.0,20.0,8.0,23.0,0.0,1.0,12.0,0,0,1,0,0,0
2977,5,117,2015,5,5,66.0,59.0,52.0,52.0,49.0,47.0,83.0,72.0,60.0,30.13,30.09,30.05,10.0,10.0,10.0,20.0,7.0,24.0,0.0,4.0,344.0,0,0,1,0,0,1
2982,5,117,2015,5,6,66.0,60.0,53.0,51.0,49.0,46.0,83.0,72.0,60.0,30.11,30.06,30.01,10.0,10.0,10.0,20.0,7.0,23.0,0.0,3.0,352.0,0,0,1,0,0,1
2986,30,117,2015,5,0,64.0,56.0,48.0,48.0,45.0,42.0,83.0,68.0,52.0,30.01,29.98,29.93,10.0,10.0,10.0,18.0,6.0,26.0,0.0,0.0,258.0,0,0,1,0,0,0
